Time,PID,Event
96897,773,Going to disk
96897,773,Arrived at disk 1
97004,774,Job arrived at CPU.
97004,774,Job started at CPU.
97014,774,Job finished at CPU.
97014,774,Job complete.
97069,248,Job finished at disk 2.
97069,248,Returning to CPU
97069,250,Job started at disk 2.
97069,248,Job arrived at CPU.
97069,248,Job started at CPU.
97081,248,Job finished at CPU.
97081,248,Going to disk
97081,248,Arrived at disk 2
97110,775,Job arrived at CPU.
97110,775,Job started at CPU.
97125,775,Job finished at CPU.
97125,775,Going to disk
97125,775,Arrived at disk 2
97221,268,Job finished at disk 1.
97221,268,Returning to CPU
97221,91,Job started at disk 1.
97221,776,Job arrived at CPU.
97221,776,Job started at CPU.
97221,268,Job arrived at CPU.
97232,776,Job finished at CPU.
97232,776,Going to disk
97232,268,Job started at CPU.
97232,776,Arrived at disk 1
97246,268,Job finished at CPU.
97246,268,Going to disk
97246,268,Arrived at disk 1
97324,777,Job arrived at CPU.
97324,777,Job started at CPU.
97336,777,Job finished at CPU.
97336,777,Going to disk
97336,777,Arrived at disk 2
97464,778,Job arrived at CPU.
97464,778,Job started at CPU.
97478,778,Job finished at CPU.
97478,778,Going to disk
97478,778,Arrived at disk 1
97599,779,Job arrived at CPU.
97599,779,Job started at CPU.
97613,779,Job finished at CPU.
97613,779,Going to disk
97613,779,Arrived at disk 2
97734,780,Job arrived at CPU.
97734,780,Job started at CPU.
97745,780,Job finished at CPU.
97745,780,Going to disk
97745,780,Arrived at disk 1
97816,250,Job finished at disk 2.
97816,250,Returning to CPU
97816,252,Job started at disk 2.
97816,250,Job arrived at CPU.
97816,250,Job started at CPU.
97827,250,Job finished at CPU.
97827,250,Job complete.
97840,91,Job finished at disk 1.
97840,91,Returning to CPU
97840,273,Job started at disk 1.
97840,91,Job arrived at CPU.
97840,91,Job started at CPU.
97852,91,Job finished at CPU.
97852,91,Going to disk
97852,91,Arrived at disk 2
97879,781,Job arrived at CPU.
97879,781,Job started at CPU.
97890,781,Job finished at CPU.
97890,781,Going to disk
97890,781,Arrived at disk 1
98001,782,Job arrived at CPU.
98001,782,Job started at CPU.
98011,782,Job finished at CPU.
98011,782,Going to disk
98011,782,Arrived at disk 2
98131,783,Job arrived at CPU.
98131,783,Job started at CPU.
98142,783,Job finished at CPU.
98142,783,Going to disk
98142,783,Arrived at disk 1
98248,784,Job arrived at CPU.
98248,784,Job started at CPU.
98262,784,Job finished at CPU.
98262,784,Going to disk
98262,784,Arrived at disk 2
98380,785,Job arrived at CPU.
98380,785,Job started at CPU.
98391,785,Job finished at CPU.
98391,785,Going to disk
98391,785,Arrived at disk 1
98430,252,Job finished at disk 2.
98430,252,Returning to CPU
98430,78,Job started at disk 2.
98430,252,Job arrived at CPU.
98430,252,Job started at CPU.
98442,273,Job finished at disk 1.
98442,273,Returning to CPU
98442,275,Job started at disk 1.
98442,273,Job arrived at CPU.
98445,252,Job finished at CPU.
98445,252,Job complete.
98445,273,Job started at CPU.
98456,273,Job finished at CPU.
98456,273,Going to disk
98456,273,Arrived at disk 2
98524,786,Job arrived at CPU.
98524,786,Job started at CPU.
98536,786,Job finished at CPU.
98536,786,Going to disk
98536,786,Arrived at disk 1
98648,787,Job arrived at CPU.
98648,787,Job started at CPU.
98663,787,Job finished at CPU.
98663,787,Going to disk
98663,787,Arrived at disk 2
98749,788,Job arrived at CPU.
98749,788,Job started at CPU.
98763,788,Job finished at CPU.
98763,788,Going to disk
98763,788,Arrived at disk 1
98877,789,Job arrived at CPU.
98877,789,Job started at CPU.
98889,789,Job finished at CPU.
98889,789,Going to disk
98889,789,Arrived at disk 2
99022,790,Job arrived at CPU.
99022,790,Job started at CPU.
99032,790,Job finished at CPU.
99032,790,Going to disk
99032,790,Arrived at disk 1
99153,791,Job arrived at CPU.
99153,791,Job started at CPU.
99163,791,Job finished at CPU.
99163,791,Going to disk
99163,791,Arrived at disk 2
99240,275,Job finished at disk 1.
99240,275,Returning to CPU
99240,32,Job started at disk 1.
99240,275,Job arrived at CPU.
99240,275,Job started at CPU.
99252,275,Job finished at CPU.
99252,275,Going to disk
99252,275,Arrived at disk 1
99283,792,Job arrived at CPU.
99283,792,Job started at CPU.
99288,78,Job finished at disk 2.
99288,78,Returning to CPU
99288,254,Job started at disk 2.
99288,78,Job arrived at CPU.
99295,792,Job finished at CPU.
99295,792,Going to disk
99295,78,Job started at CPU.
99295,792,Arrived at disk 2
99307,78,Job finished at CPU.
99307,78,Going to disk
99307,78,Arrived at disk 1
99420,793,Job arrived at CPU.
99420,793,Job started at CPU.
99431,793,Job finished at CPU.
99431,793,Going to disk
99431,793,Arrived at disk 2
99525,794,Job arrived at CPU.
99525,794,Job started at CPU.
99538,794,Job finished at CPU.
99538,794,Going to disk
99538,794,Arrived at disk 1
99634,795,Job arrived at CPU.
99634,795,Job started at CPU.
99645,795,Job finished at CPU.
99645,795,Job complete.
99754,796,Job arrived at CPU.
99754,796,Job started at CPU.
99769,796,Job finished at CPU.
99769,796,Going to disk
99769,796,Arrived at disk 2
99902,797,Job arrived at CPU.
99902,797,Job started at CPU.
99912,797,Job finished at CPU.
99912,797,Job complete.
99935,32,Job finished at disk 1.
99935,32,Returning to CPU
99935,277,Job started at disk 1.
99935,32,Job arrived at CPU.
99935,32,Job started at CPU.
99939,254,Job finished at disk 2.
99939,254,Returning to CPU
99939,257,Job started at disk 2.
99939,254,Job arrived at CPU.
99948,32,Job finished at CPU.
99948,32,Job complete.
99948,254,Job started at CPU.
99958,254,Job finished at CPU.
99958,254,Going to disk
99958,254,Arrived at disk 1
